Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
255400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.400,2099
255500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.500,2099
255600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.600,2099
255700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.700,2099
255800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.800,2099
255900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173055.900,2099
256000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.000,2099
256100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.100,2099
256200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.200,2099
256300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.300,2099
256400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.400,2099
256500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.500,2099
256600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.600,2099
256700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.700,2099
256800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.800,2099
256900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173056.900,2099
257000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.000,2099
257100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.100,2099
257200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.200,2099
257300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.300,2099
257400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.400,2099
257500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.500,2099
257600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.600,2099
257700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.700,2099
257800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.800,2099
257900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173057.900,2099
258000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.000,2099
258100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.100,2099
258200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.200,2099
258300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.300,2099
258400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.400,2099
258500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.500,2099
258600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.600,2099
258700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.700,2099
258800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.800,2099
258900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173058.900,2099
259000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.000,2099
259100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.100,2099
259200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.200,2099
259300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.300,2099
259400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.400,2099
259500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.500,2099
259600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.600,2099
259700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.700,2099
259800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.800,2099
259900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173059.900,2099
260000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.000,2099
260100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.100,2099
260200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.200,2099
260300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.300,2099
260400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.400,2099
260500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.500,2099
260600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.600,2099
260700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.700,2099
260800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.800,2099
260900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173060.900,2099
261000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.000,2099
261100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.100,2099
261200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.200,2099
261300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.300,2099
261400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.400,2099
261500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.500,2099
261600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.600,2099
261700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.700,2099
261800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.800,2099
261900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173061.900,2099
262000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.000,2099
262100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.100,2099
262200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.200,2099
262300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.300,2099
262400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.400,2099
262500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.500,2099
262600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.600,2099
262700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.700,2099
262800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.800,2099
262900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173062.900,2099
263000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.000,2099
263100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.100,2099
263200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.200,2099
263300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.300,2099
263400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.400,2099
263500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.500,2099
263600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.600,2099
263700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.700,2099
263800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.800,2099
263900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173063.900,2099
264000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.000,2099
264100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.100,2099
264200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.200,2099
264300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.300,2099
264400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.400,2099
264500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.500,2099
264600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.600,2099
264700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.700,2099
264800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.800,2099
264900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173064.900,2099
265000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.000,2099
265100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.100,2099
265200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.200,2099
265300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.300,2099
265400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.400,2099
265500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.500,2099
265600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.600,2099
265700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.700,2099
265800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.800,2099
265900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173065.900,2099
266000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.000,2099
266100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.100,2099
266200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.200,2099
266300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.300,2099
266400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.400,2099
266500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.500,2099
266600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.600,2099
266700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.700,2099
266800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.800,2099
266900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173066.900,2099
267000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.000,2099
267100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.100,2099
267200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.200,2099
267300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.300,2099
267400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.400,2099
267500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.500,2099
267600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.600,2099
267700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.700,2099
267800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.800,2099
267900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173067.900,2099
268000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.000,2099
268100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.100,2099
268200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.200,2099
268300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.300,2099
268400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.400,2099
268500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.500,2099
268600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.600,2099
268700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.700,2099
268800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.800,2099
268900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173068.900,2099
269000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.000,2099
269100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.100,2099
269200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.200,2099
269300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.300,2099
269400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.400,2099
269500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.500,2099
269600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.600,2099
269700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.700,2099
269800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.800,2099
269900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173069.900,2099
270000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.000,2099
270100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.100,2099
270200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.200,2099
270300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.300,2099
270400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.400,2099
270500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.500,2099
270600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.600,2099
270700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.700,2099
270800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.800,2099
270900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173070.900,2099
271000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.000,2099
271100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.100,2099
271200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.200,2099
271300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.300,2099
271400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.400,2099
271500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.500,2099
271600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.600,2099
271700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.700,2099
271800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.800,2099
271900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173071.900,2099
272000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.000,2099
272100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.100,2099
272200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.200,2099
272300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.300,2099
272400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.400,2099
272500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.500,2099
272600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.600,2099
272700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.700,2099
272800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.800,2099
272900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173072.900,2099
273000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.000,2099
273100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.100,2099
273200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.200,2099
273300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.300,2099
273400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.400,2099
273500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.500,2099
273600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.600,2099
273700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.700,2099
273800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.800,2099
273900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173073.900,2099
274000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.000,2099
274100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.100,2099
274200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.200,2099
274300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.300,2099
274400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.400,2099
274500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.500,2099
274600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.600,2099
274700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.700,2099
274800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.800,2099
274900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173074.900,2099
275000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.000,2099
275100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.100,2099
275200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.200,2099
275300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.300,2099
275400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.400,2099
275500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.500,2099
275600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.600,2099
275700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.700,2099
275800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.800,2099
275900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173075.900,2099
276000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.000,2099
276100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.100,2099
276200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.200,2099
276300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.300,2099
276400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.400,2099
276500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.500,2099
276600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.600,2099
276700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.700,2099
276800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.800,2099
276900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173076.900,2099
277000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.000,2099
277100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.100,2099
277200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.200,2099
277300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.300,2099
277400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.400,2099
277500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.500,2099
277600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.600,2099
277700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.700,2099
277800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.800,2099
277900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173077.900,2099
278000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.000,2099
278100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.100,2099
278200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.200,2099
278300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.300,2099
278400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.400,2099
278500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.500,2099
278600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.600,2099
278700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.700,2099
278800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.800,2099
278900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173078.900,2099
279000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.000,2099
279100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.100,2099
279200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.200,2099
279300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.300,2099
279400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.400,2099
279500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.500,2099
279600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.600,2099
279700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.700,2099
279800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.800,2099
279900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173079.900,2099
280000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.000,2099
280100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.100,2099
280200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.200,2099
280300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.300,2099
280400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.400,2099
280500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.500,2099
280600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173080.600,2099
